Date,buyT,buyP,sellT,sellP,PandL
2020-09-17,10:45:00,298.5,15:15:00,292.575,-5.925000000000011
2020-09-28,09:15:00,286.5,09:45:00,291.35714285714283,4.857142857142833
2020-09-25,13:15:00,279.7,15:15:00,281.05,1.3500000000000227
2020-09-28,14:15:00,289.5,15:00:00,292.5357142857143,3.0357142857142776
2020-09-25,12:00:00,279.85,15:15:00,281.05,1.1999999999999886
2020-09-28,15:00:00,291.75,15:15:00,295.0571428571429,3.3071428571428783
2020-09-30,10:15:00,298.5,11:15:00,303.4142857142857,4.914285714285711
2020-10-01,13:45:00,304.95,15:15:00,309.4,4.449999999999989
2020-10-05,11:30:00,309.85,12:15:00,315.3857142857143,5.535714285714278
2020-10-01,11:30:00,299.7,12:45:00,304.0428571428571,4.342857142857099
2020-10-01,15:15:00,310.0,15:15:00,310.0,0.0
2020-10-07,10:30:00,333.1,15:15:00,327.45,-5.650000000000034
2020-10-07,12:15:00,327.65,15:15:00,327.45,-0.19999999999998863
2020-10-07,09:45:00,328.2,10:30:00,333.62142857142857,5.421428571428578
2020-10-07,14:00:00,330.5,15:15:00,327.45,-3.0500000000000114
2020-10-05,14:00:00,325.0,14:30:00,331.1928571428571,6.192857142857122
2020-10-15,11:15:00,320.95,14:00:00,312.7964285714286,-8.15357142857141
2020-10-15,09:30:00,321.55,14:00:00,315.20714285714286,-6.342857142857156
2020-10-20,09:30:00,322.65,12:00:00,327.43571428571425,4.785714285714278
2020-10-19,13:00:00,313.65,14:45:00,317.02142857142854,3.3714285714285666
2020-10-19,12:15:00,312.4,14:45:00,317.2071428571428,4.807142857142821
2020-10-20,14:15:00,324.8,15:15:00,320.0,-4.800000000000011
2020-10-19,14:45:00,317.95,15:15:00,317.95,0.0
2020-10-20,13:15:00,325.2,15:15:00,320.0,-5.199999999999989
2020-10-23,11:15:00,319.4,15:15:00,314.65,-4.75
2020-10-23,12:15:00,319.35,15:15:00,314.65,-4.7000000000000455
2020-10-23,13:00:00,320.95,15:00:00,315.12142857142857,-5.828571428571422
2020-10-27,14:00:00,313.1,15:15:00,314.2,1.099999999999966
2020-10-28,14:30:00,316.75,15:15:00,318.2,1.4499999999999886
2020-10-30,10:00:00,337.1,10:15:00,342.4428571428572,5.342857142857156
2020-10-29,14:00:00,324.3,15:00:00,327.76428571428573,3.4642857142857224
2020-10-29,11:15:00,324.8,15:15:00,330.05,5.25
2020-10-28,13:00:00,313.95,13:15:00,317.98571428571427,4.035714285714278
2020-11-02,14:15:00,341.5,15:15:00,340.25,-1.25
2020-11-03,09:15:00,342.55,10:30:00,346.9142857142857,4.3642857142857
2020-11-03,10:15:00,343.35,10:45:00,347.51428571428573,4.164285714285711
2020-10-27,15:00:00,314.75,15:15:00,314.2,-0.5500000000000114
2020-11-04,15:00:00,351.9,15:15:00,350.0,-1.8999999999999773
2020-11-05,10:00:00,352.95,15:15:00,351.5,-1.4499999999999886
2020-11-09,11:15:00,354.0,11:45:00,359.0285714285714,5.028571428571411
2020-11-06,15:00:00,352.75,15:15:00,350.5,-2.25
2020-11-13,10:30:00,369.25,15:15:00,368.4,-0.8500000000000227
2020-11-12,14:45:00,364.4,15:15:00,365.3,0.9000000000000341
2020-11-12,12:15:00,365.25,15:15:00,365.3,0.05000000000001137
2020-11-12,13:45:00,364.5,15:15:00,365.3,0.8000000000000114
2020-11-14,18:15:00,371.5,19:00:00,369.85,-1.6499999999999773
2020-11-17,12:00:00,376.6,12:45:00,381.20714285714286,4.607142857142833
2020-11-17,13:30:00,382.4,13:45:00,387.45,5.050000000000011
2020-11-18,13:00:00,393.7,15:15:00,392.0,-1.6999999999999886
2020-11-17,10:30:00,373.65,12:00:00,377.72142857142853,4.071428571428555
2020-11-18,09:45:00,398.2,15:15:00,392.0,-6.199999999999989
2020-11-19,12:15:00,395.45,14:00:00,386.9214285714286,-8.52857142857141
2020-11-24,11:30:00,410.0,15:15:00,407.55,-2.4499999999999886
2020-11-25,09:30:00,410.4,10:30:00,402.3535714285714,-8.046428571428578
2020-12-01,12:45:00,417.35,14:30:00,423.5571428571429,6.2071428571428555
2020-12-02,13:15:00,447.6,14:15:00,456.87857142857143,9.27857142857141
2020-12-02,10:30:00,428.8,11:00:00,435.32142857142856,6.521428571428544
2020-12-07,09:30:00,450.4,14:45:00,456.5428571428571,6.14285714285711
2020-12-07,12:15:00,449.5,14:45:00,455.75,6.25
2020-12-08,09:30:00,461.15,11:00:00,448.8821428571428,-12.267857142857167
2020-12-09,09:30:00,453.7,15:15:00,449.5,-4.199999999999989
2020-12-07,14:15:00,450.4,14:45:00,454.5928571428571,4.192857142857122
2020-12-11,10:45:00,448.2,14:15:00,440.57142857142856,-7.628571428571433
2020-12-14,09:45:00,451.95,14:15:00,459.00714285714287,7.057142857142878
2020-12-14,13:30:00,454.5,14:15:00,459.07142857142856,4.571428571428555
2020-12-14,12:15:00,454.65,14:15:00,460.22142857142853,5.571428571428555
2020-12-16,11:00:00,465.0,15:15:00,463.0,-2.0
2020-12-15,13:00:00,453.55,14:30:00,459.25,5.699999999999989
2020-12-16,12:15:00,462.7,15:15:00,463.0,0.30000000000001137
2020-12-17,13:45:00,465.5,14:15:00,461.42857142857144,-4.071428571428555
2020-12-16,13:15:00,461.0,15:15:00,463.0,2.0
2020-12-15,14:15:00,458.25,14:30:00,463.29285714285714,5.0428571428571445
2020-12-17,11:00:00,465.8,15:15:00,456.4571428571429,-9.342857142857099
2020-12-17,12:15:00,465.95,15:15:00,457.775,-8.175000000000011
2020-12-23,10:30:00,464.65,15:15:00,463.7,-0.9499999999999886
2020-12-23,13:30:00,459.1,15:15:00,464.6928571428572,5.592857142857156
2020-12-24,11:30:00,472.15,12:45:00,479.65,7.5
2020-12-24,10:30:00,469.75,12:15:00,475.10714285714283,5.357142857142833
2020-12-28,11:15:00,496.5,11:45:00,506.2642857142857,9.764285714285677
2021-01-01,11:00:00,490.4,15:15:00,489.0,-1.3999999999999773
2021-01-01,14:15:00,490.25,15:15:00,489.0,-1.25
2021-01-04,12:45:00,493.9,15:15:00,493.4,-0.5
2021-01-05,09:30:00,496.25,12:30:00,500.75714285714287,4.507142857142867
2021-01-04,11:30:00,493.5,15:15:00,493.4,-0.10000000000002274
2021-01-04,14:45:00,495.25,15:15:00,493.4,-1.8500000000000227
