Date,buyT,buyP,sellT,sellP,PandL
2020-02-11,09:55:00,334.5,10:50:00,337.57142857142856,3.071428571428555
2020-02-11,09:35:00,334.5,10:50:00,337.76428571428573,3.2642857142857338
2020-02-11,14:00:00,334.4,14:15:00,335.29285714285714,0.8928571428571672
2020-02-11,15:00:00,336.2,15:10:00,337.9214285714286,1.7214285714285893
2020-02-12,14:20:00,337.4,15:25:00,335.09642857142853,-2.303571428571445
2020-02-12,14:30:00,337.9,15:10:00,335.76785714285717,-2.13214285714281
2020-02-13,13:20:00,334.5,14:45:00,335.7857142857143,1.2857142857142776
2020-02-14,09:15:00,342.85,11:05:00,332.89642857142866,-9.953571428571365
2020-02-13,12:50:00,334.4,14:45:00,335.4,1.0
2020-02-19,09:15:00,310.95,15:25:00,309.7,-1.25
2020-02-19,13:15:00,311.0,15:25:00,309.42499999999995,-1.5750000000000455
2020-02-20,14:55:00,316.85,15:15:00,318.5785714285714,1.7285714285713993
2020-02-20,15:15:00,318.55,15:20:00,320.9428571428572,2.392857142857167
2020-02-24,12:30:00,311.9,13:35:00,310.0785714285714,-1.8214285714285552
2020-02-27,13:35:00,255.5,13:40:00,253.0357142857143,-2.464285714285694
2020-02-28,12:50:00,247.9,13:20:00,252.7642857142857,4.8642857142857
2020-03-02,09:40:00,266.6,14:55:00,253.92500000000004,-12.674999999999983
2020-03-02,09:25:00,262.0,15:00:00,251.08214285714286,-10.917857142857144
2020-03-02,11:10:00,261.55,11:35:00,259.3107142857143,-2.2392857142856997
2020-03-02,11:00:00,261.35,11:35:00,258.62857142857143,-2.7214285714285893
2020-03-02,11:20:00,261.3,11:35:00,259.62857142857143,-1.671428571428578
2020-03-02,14:05:00,261.25,14:45:00,259.03214285714284,-2.217857142857156
2020-03-03,14:45:00,256.65,15:25:00,257.5,0.8500000000000227
2020-03-03,15:15:00,257.2,15:25:00,257.5,0.30000000000001137
2020-03-02,10:30:00,261.6,14:55:00,255.06428571428575,-6.535714285714278
2020-03-05,09:20:00,252.35,15:20:00,248.08571428571426,-4.264285714285734
2020-03-05,09:40:00,253.4,15:20:00,248.03214285714284,-5.3678571428571615
2020-03-05,10:05:00,252.85,15:25:00,251.05,-1.799999999999983
2020-03-05,10:45:00,253.5,13:50:00,250.65,-2.8499999999999943
2020-03-05,10:10:00,253.7,15:20:00,247.89285714285714,-5.80714285714285
2020-03-06,15:10:00,236.5,15:25:00,234.05714285714285,-2.44285714285715
2020-03-06,14:30:00,235.9,15:25:00,234.0,-1.9000000000000057
2020-03-09,14:55:00,208.85,15:15:00,204.4142857142857,-4.435714285714283
2020-03-09,14:35:00,207.95,15:00:00,211.17142857142855,3.221428571428561
2020-03-11,13:10:00,210.2,13:30:00,207.91785714285714,-2.282142857142844
2020-03-11,11:55:00,210.3,13:55:00,206.70000000000002,-3.5999999999999943
2020-03-11,12:50:00,210.65,13:00:00,208.70000000000002,-1.9499999999999886
2020-03-13,13:35:00,176.85,15:25:00,179.5,2.6500000000000057
2020-03-17,10:45:00,181.0,15:25:00,179.5,-1.5
2020-03-17,12:50:00,180.05,13:10:00,181.29285714285714,1.2428571428571331
2020-03-18,09:45:00,182.05,12:25:00,175.93214285714288,-6.117857142857133
2020-03-18,10:50:00,181.0,12:25:00,175.18214285714285,-5.81785714285715
2020-03-18,14:40:00,186.0,15:00:00,192.15714285714287,6.157142857142873
2020-03-18,15:00:00,195.1,15:25:00,195.1,0.0
2020-03-19,10:00:00,209.75,12:05:00,197.55714285714285,-12.19285714285715
2020-03-19,14:50:00,208.95,15:15:00,202.35,-6.599999999999994
2020-03-19,15:00:00,209.0,15:20:00,200.96428571428572,-8.035714285714278
2020-03-19,15:10:00,208.6,15:20:00,200.46785714285716,-8.132142857142838
2020-03-20,12:05:00,198.5,12:15:00,200.2357142857143,1.7357142857142946
2020-03-19,11:30:00,211.0,12:00:00,207.6464285714286,-3.3535714285713993
2020-03-20,12:55:00,197.75,13:40:00,201.0285714285714,3.2785714285714107
2020-03-25,12:10:00,183.4,12:35:00,186.94285714285715,3.5428571428571445
2020-03-25,13:00:00,186.45,13:55:00,189.43571428571428,2.9857142857142946
2020-03-25,13:45:00,187.3,13:55:00,188.30714285714288,1.0071428571428669
2020-03-26,09:50:00,194.0,15:25:00,191.0,-3.0
2020-03-25,12:45:00,185.2,13:55:00,188.84285714285713,3.642857142857139
2020-03-26,09:30:00,193.0,15:25:00,191.0,-2.0
2020-03-27,09:25:00,197.2,11:00:00,188.1892857142857,-9.0107142857143
2020-03-27,10:25:00,196.8,11:00:00,191.76428571428573,-5.035714285714278
2020-03-27,14:15:00,192.5,14:25:00,188.72857142857143,-3.7714285714285722
2020-03-30,12:35:00,184.0,15:25:00,184.75,0.75
2020-03-31,09:15:00,185.9,09:20:00,186.95714285714286,1.0571428571428498
2020-03-30,13:25:00,183.5,15:25:00,184.75,1.25
2020-03-31,11:15:00,187.9,15:25:00,190.0,2.0999999999999943
2020-03-31,11:50:00,188.3,15:25:00,190.0,1.6999999999999886
2020-04-01,09:15:00,190.1,09:55:00,186.58571428571426,-3.5142857142857338
2020-03-31,15:00:00,188.8,15:25:00,190.0,1.1999999999999886
2020-03-30,14:05:00,184.2,14:25:00,184.80714285714285,0.6071428571428612
2020-04-01,14:45:00,189.5,15:25:00,190.62857142857143,1.1285714285714334
2020-04-01,12:25:00,189.95,15:25:00,191.7142857142857,1.7642857142857054
2020-04-03,14:40:00,186.8,14:45:00,188.45714285714286,1.6571428571428442
