Date,buyT,buyP,sellT,sellP,PandL
2020-10-01,10:15:00,351.85,15:15:00,353.95,2.099999999999966
2020-10-05,10:00:00,353.2,10:30:00,357.8142857142857,4.6142857142857
2020-10-01,09:15:00,349.9,15:15:00,353.95,4.050000000000011
2020-10-01,13:45:00,352.35,15:15:00,353.95,1.599999999999966
2020-10-06,09:15:00,361.2,15:15:00,362.45,1.25
2020-10-06,10:30:00,361.35,15:15:00,362.45,1.099999999999966
2020-10-06,13:15:00,361.2,15:15:00,362.45,1.25
2020-10-07,09:15:00,364.85,09:30:00,368.2785714285714,3.428571428571388
2020-10-21,12:45:00,357.5,13:30:00,352.1,-5.399999999999977
2020-10-22,12:00:00,361.35,15:15:00,357.9,-3.4500000000000455
2020-10-23,09:15:00,363.85,12:00:00,368.76428571428573,4.914285714285711
2020-10-20,14:45:00,348.0,15:15:00,349.0,1.0
2020-10-23,13:45:00,367.7,15:15:00,363.05,-4.649999999999977
2020-10-22,13:30:00,360.4,15:15:00,357.9,-2.5
2020-10-28,09:45:00,368.3,12:45:00,360.1357142857143,-8.164285714285711
2020-10-23,11:15:00,366.2,15:15:00,363.05,-3.1499999999999773
2020-11-02,10:30:00,359.65,13:00:00,352.5464285714285,-7.103571428571456
2020-11-02,09:15:00,361.8,11:00:00,355.17857142857144,-6.621428571428567
2020-11-04,09:15:00,367.0,10:00:00,357.4642857142857,-9.535714285714278
2020-10-30,13:30:00,359.95,15:15:00,357.55,-2.3999999999999773
2020-11-04,15:00:00,362.4,15:15:00,361.55,-0.8499999999999659
2020-11-05,09:45:00,368.75,15:15:00,368.5,-0.25
2020-11-05,14:15:00,366.15,15:00:00,369.57142857142856,3.421428571428578
2020-11-05,13:30:00,366.7,15:15:00,368.5,1.8000000000000114
2020-11-10,10:45:00,373.7,13:15:00,368.0857142857143,-5.6142857142857
2020-11-10,12:15:00,373.15,13:15:00,366.925,-6.224999999999966
2020-11-17,09:45:00,369.8,13:15:00,374.14285714285717,4.342857142857156
2020-11-18,11:30:00,390.9,15:15:00,392.0,1.1000000000000227
2020-11-17,13:00:00,373.5,14:00:00,377.25714285714287,3.757142857142867
2020-11-18,09:30:00,389.85,15:15:00,392.0,2.1499999999999773
2020-11-18,14:00:00,390.55,15:15:00,392.0,1.4499999999999886
2020-11-19,10:00:00,392.0,14:15:00,383.88928571428573,-8.110714285714266
2020-11-23,14:15:00,376.3,15:15:00,375.4,-0.9000000000000341
2020-11-25,14:45:00,399.75,15:15:00,397.9,-1.8500000000000227
2020-11-26,10:15:00,400.0,10:45:00,407.9214285714286,7.921428571428578
2020-11-26,12:30:00,403.65,15:00:00,410.4285714285714,6.778571428571411
2020-11-26,14:30:00,405.9,15:00:00,410.29999999999995,4.399999999999977
2020-11-27,11:00:00,413.7,15:15:00,412.7,-1.0
2020-12-01,11:30:00,421.25,15:15:00,423.9,2.6499999999999773
2020-12-01,13:00:00,424.5,15:15:00,423.9,-0.6000000000000227
2020-12-02,09:15:00,426.75,10:45:00,431.4285714285714,4.678571428571388
2020-12-02,10:30:00,430.05,11:00:00,434.74285714285713,4.692857142857122
2020-12-01,14:15:00,424.9,15:15:00,423.9,-1.0
2020-12-03,09:30:00,440.25,15:15:00,435.85,-4.399999999999977
2020-12-02,13:30:00,434.65,14:30:00,440.87857142857143,6.228571428571456
2020-12-04,10:45:00,443.45,14:15:00,449.12857142857143,5.678571428571445
2020-12-03,13:15:00,439.9,15:15:00,434.08214285714286,-5.817857142857122
2020-12-04,14:30:00,448.95,15:15:00,453.65,4.699999999999989
2020-12-04,13:30:00,448.1,15:00:00,452.8071428571429,4.7071428571428555
2020-12-07,12:30:00,470.3,15:15:00,470.0,-0.30000000000001137
2020-12-07,14:45:00,469.8,15:15:00,470.0,0.19999999999998863
2020-12-07,13:45:00,469.6,15:15:00,470.0,0.39999999999997726
2020-12-10,14:30:00,472.55,15:15:00,471.8,-0.75
2020-12-11,11:15:00,467.85,15:15:00,465.0,-2.8500000000000227
2020-12-16,12:00:00,476.7,15:15:00,476.0,-0.6999999999999886
2020-12-16,10:45:00,478.2,15:15:00,476.0,-2.1999999999999886
2020-12-16,09:15:00,478.4,15:15:00,476.0,-2.3999999999999773
2020-12-23,11:30:00,475.75,15:15:00,470.0,-5.75
2020-12-28,09:30:00,483.7,11:30:00,491.02142857142854,7.321428571428555
2020-12-22,15:00:00,469.55,15:15:00,468.9,-0.6500000000000341
2020-12-30,12:15:00,484.3,15:15:00,484.75,0.44999999999998863
2020-12-31,12:30:00,488.45,15:15:00,481.475,-6.974999999999966
2020-12-31,10:30:00,486.45,11:00:00,490.3142857142857,3.8642857142856997
2020-12-31,12:45:00,487.7,15:15:00,481.55,-6.149999999999977
2021-01-01,14:45:00,500.55,15:00:00,505.07142857142856,4.521428571428544
2021-01-01,13:15:00,492.9,14:45:00,496.1642857142857,3.2642857142857338
2021-01-05,09:45:00,502.95,15:15:00,499.0,-3.9499999999999886
2021-01-06,10:45:00,501.7,13:45:00,494.7892857142857,-6.910714285714278
2021-01-07,11:45:00,515.0,15:15:00,513.45,-1.5499999999999545
2021-01-08,10:30:00,524.75,15:15:00,516.2,-8.549999999999955
2021-01-07,11:15:00,512.9,15:15:00,513.45,0.5500000000000682
2021-01-12,13:30:00,516.35,15:15:00,510.7,-5.650000000000034
2021-01-13,10:45:00,525.0,14:45:00,532.3642857142858,7.3642857142857565
2021-01-12,11:30:00,517.25,15:15:00,510.7,-6.550000000000011
2021-01-14,10:00:00,539.75,15:15:00,534.55,-5.2000000000000455
2021-01-14,12:45:00,535.95,15:15:00,534.55,-1.400000000000091
2021-01-19,13:45:00,529.8,15:15:00,532.9,3.1000000000000227
2021-01-20,13:30:00,554.5,14:45:00,561.0,6.5
2021-01-20,14:00:00,556.5,15:00:00,562.4071428571428,5.907142857142844
2021-01-19,15:00:00,534.2,15:15:00,532.9,-1.3000000000000682
2021-02-02,11:15:00,546.3,15:15:00,553.3,7.0
2021-02-02,13:00:00,545.7,15:15:00,552.6785714285714,6.978571428571399
2021-02-03,10:00:00,554.6,15:15:00,560.0,5.399999999999977
2021-02-01,14:30:00,538.6,15:15:00,543.8,5.199999999999932
2021-02-03,13:00:00,556.05,15:15:00,560.0,3.9500000000000455
2021-02-04,12:00:00,566.7,15:15:00,568.7,2.0
2021-02-03,15:15:00,560.0,15:15:00,560.0,0.0
2021-02-04,14:00:00,568.5,15:15:00,568.7,0.20000000000004547
2021-02-05,11:45:00,570.4,15:15:00,567.6,-2.7999999999999545
2021-02-03,11:15:00,558.1,15:15:00,560.0,1.8999999999999773
2021-02-04,10:45:00,569.9,15:15:00,568.7,-1.1999999999999318
2021-02-08,14:00:00,580.9,15:15:00,583.3,2.3999999999999773
2021-02-09,10:00:00,584.0,14:45:00,574.25,-9.75
2021-02-08,13:00:00,582.05,15:15:00,583.3,1.25
2021-02-11,13:15:00,582.4,14:30:00,586.8000000000001,4.400000000000091
2021-02-12,10:15:00,597.4,11:15:00,605.3785714285714,7.978571428571399
2021-02-12,14:30:00,616.4,15:15:00,611.75,-4.649999999999977
2021-02-15,12:30:00,630.6,13:15:00,639.7285714285714,9.128571428571377
2021-02-16,11:15:00,638.9,15:15:00,637.5,-1.3999999999999773
2021-02-17,09:30:00,655.1,15:15:00,653.85,-1.25
2021-02-17,10:30:00,657.45,15:15:00,653.85,-3.6000000000000227
2021-02-15,09:45:00,621.5,12:45:00,633.0357142857142,11.53571428571422
2021-02-19,11:15:00,671.4,13:30:00,659.7214285714285,-11.678571428571445
2021-02-18,09:30:00,656.4,13:15:00,663.9857142857143,7.585714285714289
2021-02-19,09:30:00,673.5,13:30:00,658.6607142857142,-14.83928571428578
